        nu          int  J'  K' Gamma' <-  J"  K" Gamma"      Calc' <-'    Calc"     nuCalc  v1'  v2'  v3'  v4'  v5'  v6' <-''  v1"  v2"  v3"  v4"  v5"  v6"          Int  nu1'  nu2'  nu3'  nu4'  L3'  L4' inv'      Eobs'
12573.5312 4.410000e-25   4   1     E" <-   5   4     E' 12814.5152  <- 238.6513 12575.8639    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.660000e-25   4.0   0.0   0.0   0.0  0.0  0.0    s 12812.1747
12573.8122 2.800000e-25   3   3     E" <-   4   2     E' 12758.0402  <- 183.8301 12574.2101    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.950000e-25   2.0   0.0   2.0   0.0  2.0  0.0    s 12757.6429
12574.6835 1.460000e-24   5   4    A2' <-   6   6    A2" 12861.1086  <- 284.4065 12576.7021    0    0    4    0    0    0   <-    0    0    0    0    0    1 1.860000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12859.0701
12575.5739 2.110000e-24   3   3     E" <-   4   4     E' 12712.8911  <- 139.3556 12573.5356    0    0    4    0    0    0   <-    0    0    0    0    0    0 7.620000e-24   3.0   0.0   1.0   0.0  1.0  0.0    s 12714.9295
12575.5739 2.110000e-24   3   3     E" <-   4   4     E' 12712.8911  <- 139.3556 12573.5356    0    0    4    0    0    0   <-    0    0    0    0    0    0 7.620000e-24   3.0   1.0   1.0   0.0  1.0  0.0    a 12714.9295
12576.3347 2.530000e-25   6   3    A2" <-   7   6    A2' 12995.2238  <- 422.4542 12572.7696    0    0    4    0    0    0   <-    0    0    0    0    0    0 1.510000e-25   2.0   0.0   2.0   0.0  0.0  0.0    s 12998.7767
12576.7879 3.740000e-25   6   6     E' <-   6   5     E" 12902.3130  <- 324.3664 12577.9466    0    0    4    0    0    0   <-    0    0    0    0    0    0 7.240000e-25   3.0   0.0   1.0   0.0  1.0  0.0    s 12901.1655
12576.7879 3.740000e-25   2   1     E" <-   3   2     E' 12680.5364  <- 104.4223 12576.1141    0    0    4    0    0    0   <-    0    0    0    0    0    0 8.590000e-25   4.0   0.0   0.0   0.0  0.0  0.0    s 12681.2069
12577.1406 9.610000e-25   2   1     E" <-   3   2     E' 12684.8262  <- 104.4223 12580.4039    0    0    4    0    0    0   <-    0    0    0    0    0    0 4.270000e-24   2.0   0.0   2.0   0.0  2.0  0.0    s 12681.5627
12577.4652 8.390000e-25   3   1    A2" <-   4   3    A2' 12744.7400  <- 166.0892 12578.6507    0    0    4    0    0    0   <-    0    0    0    0    0    1 3.860000e-25   2.0   0.0   2.0   0.0  2.0  0.0    s 12743.5516
